correlation_measure,subgrouping,file_name,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,weight_type,mean_estimate,mean_se,coverage_true,coverage_obs,n_reps,corr_setting,eta_setting,scenario_label,bias_true,abs_bias_true,bias_obs,abs_bias_obs,coverage_true_dist,coverage_obs_dist,Y_subgrouping,X_subgrouping,est_cov
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.11330059812628931,0.7054,0.8878,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.15952271544357824,0.15952271544357824,0.05302263937033069,0.05302263937033069,0.24459999999999993,0.06219999999999992,Severity,Severity,"0.240 (0.705, 0.888)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.1874546451860911,PPW,0.10269059176984308,0.06637639052174849,0.0246,0.7068,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.29730940823015695,0.29730940823015695,-0.08476405341624801,0.08476405341624801,0.9254,0.24319999999999997,Severity,Severity,"0.103 (0.025, 0.707)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.17772850788112263,0.08826092369050592,0.3203,0.9125,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.2222714921188774,0.2222714921188774,-0.009726137304968463,0.009726137304968463,0.6296999999999999,0.03749999999999998,Severity,Severity,"0.178 (0.320, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.1874546451860911,MOPW,0.1876011121992643,0.09175349826965726,0.3905,0.9123,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.2123988878007357,0.2123988878007357,1.4646701317322375e-4,1.4646701317322375e-4,0.5594999999999999,0.037699999999999956,Severity,Severity,"0.188 (0.391, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.1025257163743991,0.4615,0.9146,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.21415142848823818,0.21415142848823818,0,0,0.48849999999999993,0.03539999999999999,Severity,Severity,"0.186 (0.462, 0.915)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.11345822285441513,0.6984,0.8839,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.16066836945053023,0.16066836945053023,0.05348305903770795,0.05348305903770795,0.25159999999999993,0.06609999999999994,Severity,Severity,"0.239 (0.698, 0.884)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.1020287469876074,0.06657765955310899,0.0256,0.7093,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.29797125301239263,0.29797125301239263,-0.08381982452415444,0.08381982452415444,0.9244,0.24069999999999991,Severity,Severity,"0.102 (0.026, 0.709)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.177376320695977,0.08864076952393618,0.3259,0.9114,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.22262367930402302,0.22262367930402302,-0.008472250815784843,0.008472250815784843,0.6240999999999999,0.03859999999999997,Severity,Severity,"0.177 (0.326, 0.911)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.18704690656650577,0.09217454661239996,0.3907,0.9098,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.21295309343349425,0.21295309343349425,0.0011983350547439264,0.0011983350547439264,0.5592999999999999,0.0401999999999999,Severity,Severity,"0.187 (0.391, 0.910)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.09350150210341181,0.3828,0.9163,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.21392921386203947,0.21392921386203947,0,0,0.5671999999999999,0.03369999999999995,Severity,Severity,"0.186 (0.383, 0.916)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.11227694391299566,0.7336,0.864,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.1468528170180703,0.1468528170180703,0.06707639684396918,0.06707639684396918,0.21639999999999993,0.08599999999999997,Severity,Severity,"0.253 (0.734, 0.864)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.1194918657038024,0.07036219938266633,0.0527,0.7953,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.28050813429619764,0.28050813429619764,-0.06657892043415815,0.06657892043415815,0.8973,0.15469999999999995,Severity,Severity,"0.119 (0.053, 0.795)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.19397798812440942,0.09247969083033171,0.4177,0.9117,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.2060220118755906,0.2060220118755906,0.00790720198644887,0.00790720198644887,0.5323,0.0383,Severity,Severity,"0.194 (0.418, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.20182476759757295,0.09606362568922641,0.4754,0.9102,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.19817523240242707,0.19817523240242707,0.015753981459612404,0.015753981459612404,0.47459999999999997,0.039799999999999947,Severity,Severity,"0.202 (0.475, 0.910)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.12802874901533692,0.9118,0.913,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.03442779219693841,0.03442779219693841,0,0,0.0381999999999999,0.03699999999999992,Severity,Severity,"0.066 (0.912, 0.913)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.0655722078030616,CW,0.06557878287629783,0.12801457839348898,0.9112,0.9124,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.03442121712370218,0.03442121712370218,6.575073236231299e-6,6.575073236231299e-6,0.038799999999999946,0.03759999999999997,Severity,Severity,"0.066 (0.911, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08415389157438445,0.07672362960586677,0.9239,0.9086,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.015846108425615554,0.015846108425615554,0.018581683771322854,0.018581683771322854,0.0260999999999999,0.04139999999999999,Severity,Severity,"0.084 (0.924, 0.909)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.04094736109272407,0.09358954434990986,0.8795,0.9133,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.05905263890727593,0.05905263890727593,-0.024624846710337524,0.024624846710337524,0.07050000000000001,0.036699999999999955,Severity,Severity,"0.041 (0.879, 0.913)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.046610814380953866,0.09638829536045795,0.8827,0.9134,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.05338918561904614,0.05338918561904614,-0.01896139342210773,0.01896139342210773,0.06729999999999992,0.036599999999999966,Severity,Severity,"0.047 (0.883, 0.913)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.1122641218528539,0.8986,0.9152,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.05192518879790158,0.05192518879790158,0,0,0.0514,0.03479999999999994,Severity,Severity,"0.048 (0.899, 0.915)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.04807481120209842,CW,0.020845842554470972,0.1258889392262452,0.8776,0.9124,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.07915415744552903,0.07915415744552903,-0.02722896864762745,0.02722896864762745,0.07239999999999991,0.03759999999999997,Severity,Severity,"0.021 (0.878, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.0701621889786828,0.08096265169630339,0.9213,0.9033,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.029837811021317204,0.029837811021317204,0.02208737777658438,0.02208737777658438,0.028699999999999948,0.046699999999999964,Severity,Severity,"0.070 (0.921, 0.903)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.04807481120209842,OPW,0.018606817998208538,0.10052168141358755,0.8554,0.9123,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.08139318200179146,0.08139318200179146,-0.029467993203889885,0.029467993203889885,0.0945999999999999,0.037699999999999956,Severity,Severity,"0.019 (0.855, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.04807481120209842,MOPW,0.014685330178899666,0.10485658630958666,0.8518,0.9084,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.08531466982110034,0.08531466982110034,-0.03338948102319876,0.03338948102319876,0.09819999999999995,0.04159999999999997,Severity,Severity,"0.015 (0.852, 0.908)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.1121299495002247,0.9051,0.9161,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.050285061986480396,0.050285061986480396,0,0,0.04489999999999994,0.03389999999999993,Severity,Severity,"0.050 (0.905, 0.916)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.04971493801351961,CW,0.022028764849459165,0.1259747238478453,0.8823,0.9124,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.07797123515054084,0.07797123515054084,-0.027686173164060444,0.027686173164060444,0.06769999999999998,0.03759999999999997,Severity,Severity,"0.022 (0.882, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07175414784464751,0.0808459189457704,0.9251,0.9083,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.028245852155352497,0.028245852155352497,0.0220392098311279,0.0220392098311279,0.024899999999999922,0.04169999999999996,Severity,Severity,"0.072 (0.925, 0.908)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.019764256727048807,0.10055288066350307,0.8596,0.9137,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.0802357432729512,0.0802357432729512,-0.029950681286470802,0.029950681286470802,0.09039999999999992,0.0363,Severity,Severity,"0.020 (0.860, 0.914)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.04971493801351961,MOPW,0.01568831169480604,0.10486051191455949,0.8514,0.9058,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.08431168830519396,0.08431168830519396,-0.034026626318713574,0.034026626318713574,0.09859999999999991,0.044199999999999906,Severity,Severity,"0.016 (0.851, 0.906)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.10269078582368499,0.9095,0.9123,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.023869297850541135,0.023869297850541135,0,0,0.04049999999999998,0.037699999999999956,Severity,Severity,"0.076 (0.909, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.07613070214945887,CW,0.007382148641893015,0.12714041262845546,0.8606,0.8859,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.09261785135810699,0.09261785135810699,-0.06874855350756585,0.06874855350756585,0.08939999999999992,0.06409999999999993,Severity,Severity,"0.007 (0.861, 0.886)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.07513306252502404,0.08530060992892011,0.9244,0.9208,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.024866937474975967,0.024866937474975967,-9.976396244348318e-4,9.976396244348318e-4,0.025599999999999956,0.029200000000000004,Severity,Severity,"0.075 (0.924, 0.921)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.07613070214945887,OPW,0.014910730101215287,0.10747289004353042,0.861,0.8912,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.08508926989878472,0.08508926989878472,-0.06121997204824359,0.06121997204824359,0.08899999999999997,0.05879999999999996,Severity,Severity,"0.015 (0.861, 0.891)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.07613070214945887,MOPW,0.0015694505579629478,0.11295564046934439,0.8349,0.8724,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.09843054944203705,0.09843054944203705,-0.07456125159149592,0.07456125159149592,0.11509999999999998,0.0776,Severity,Severity,"0.002 (0.835, 0.872)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.11249936896399432,0.6878,0.916,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.17103497094965386,0.17103497094965386,0,0,0.2622,0.03399999999999992,Severity,Severity,"0.329 (0.688, 0.916)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.11247441617843537,0.6879,0.9159,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.17103027037376273,0.17103027037376273,4.700575891136705e-6,4.700575891136705e-6,0.2621,0.03409999999999991,Severity,Severity,"0.329 (0.688, 0.916)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.32896502905034614,PPW,0.2057117728528187,0.0676713113989405,0.0108,0.5574,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.2942882271471813,0.2942882271471813,-0.12325325619752744,0.12325325619752744,0.9391999999999999,0.39259999999999995,Severity,Severity,"0.206 (0.011, 0.557)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.23544963363994903,0.08427989396024446,0.1386,0.7784,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.26455036636005097,0.26455036636005097,-0.0935153954103971,0.0935153954103971,0.8113999999999999,0.17159999999999997,Severity,Severity,"0.235 (0.139, 0.778)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.2504008639091278,0.08772414102503706,0.2219,0.8177,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.2495991360908722,0.2495991360908722,-0.07856416514121833,0.07856416514121833,0.7281,0.13229999999999997,Severity,Severity,"0.250 (0.222, 0.818)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.10182206904341869,0.2902,0.9134,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.25896113531774956,0.25896113531774956,0,0,0.6597999999999999,0.036599999999999966,Severity,Severity,"0.241 (0.290, 0.913)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.11293053330686534,0.4821,0.8969,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.23271701568811765,0.23271701568811765,0.02624411962963194,0.02624411962963194,0.4679,0.053099999999999925,Severity,Severity,"0.267 (0.482, 0.897)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.19207045868541217,0.0711619555178539,0.0104,0.8813,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.30792954131458783,0.30792954131458783,-0.048968405996838243,0.048968405996838243,0.9396,0.06869999999999998,Severity,Severity,"0.192 (0.010, 0.881)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.21415540884453657,0.08986682416488265,0.1259,0.9111,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.28584459115546346,0.28584459115546346,-0.026883455837713843,0.026883455837713843,0.8240999999999999,0.038899999999999935,Severity,Severity,"0.214 (0.126, 0.911)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.22305006426996415,0.09419991939186712,0.1947,0.9092,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.27694993573003585,0.27694993573003585,-0.01798880041228626,0.01798880041228626,0.7553,0.04079999999999995,Severity,Severity,"0.223 (0.195, 0.909)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.10200378153752097,0.2968,0.9093,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.2568179783652383,0.2568179783652383,0,0,0.6532,0.04069999999999996,Severity,Severity,"0.243 (0.297, 0.909)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.11295995783599382,0.4856,0.899,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.2308201283003935,0.2308201283003935,0.025997850064844785,0.025997850064844785,0.4644,0.050999999999999934,Severity,Severity,"0.269 (0.486, 0.899)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.1936898603458866,0.0715065468450294,0.0101,0.8908,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.3063101396541134,0.3063101396541134,-0.049492161288875125,0.049492161288875125,0.9399,0.05919999999999992,Severity,Severity,"0.194 (0.010, 0.891)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.21602396828105558,0.09011016729858663,0.1327,0.9125,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.2839760317189444,0.2839760317189444,-0.027158053353706135,0.027158053353706135,0.8172999999999999,0.03749999999999998,Severity,Severity,"0.216 (0.133, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.2252337157029172,0.09444267116651432,0.2031,0.9109,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.27476628429708283,0.27476628429708283,-0.017948305931844516,0.017948305931844516,0.7468999999999999,0.03909999999999991,Severity,Severity,"0.225 (0.203, 0.911)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.09398594068984986,0.1998,0.9116,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.2661121175676342,0.2661121175676342,0,0,0.7502,0.03839999999999999,Severity,Severity,"0.234 (0.200, 0.912)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.1142690491515562,0.4295,0.9022,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.24833045557388533,0.24833045557388533,0.017781661993748865,0.017781661993748865,0.5205,0.047799999999999954,Severity,Severity,"0.252 (0.429, 0.902)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.19991322706001124,0.07461087223938995,0.0179,0.9132,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.30008677293998876,0.30008677293998876,-0.033974655372354556,0.033974655372354556,0.9320999999999999,0.036799999999999944,Severity,Severity,"0.200 (0.018, 0.913)"
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.21701955128118858,0.09455874980772128,0.1627,0.9156,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.28298044871881145,0.28298044871881145,-0.016868331151177224,0.016868331151177224,0.7872999999999999,0.034399999999999986,Severity,Severity,"0.217 (0.163, 0.916)"
