correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_obs,mean_estimate,coverage_obs,coverage_obs_dist,coverage_true
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,OPW,0.4153687644344479,0.863,0.08699999999999997,0.8679
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,MOPW,0.4153687644344479,0.863,0.08699999999999997,0.8679
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.40144653552974946,no_weight,0.40144653552974946,0.8597,0.09029999999999994,0.8349
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,CW,0.40897416296803735,0.8567,0.09329999999999994,0.8613
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,PPW,0.40897416296803735,0.8567,0.09329999999999994,0.8613
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,OPW,0.40897416296803735,0.8567,0.09329999999999994,0.8613
Pearson,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,MOPW,0.40897416296803735,0.8567,0.09329999999999994,0.8613
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.00245721773328369,PPW,-0.0012811682890293778,0.9071,0.04289999999999994,0.9073
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,-7.43056826832932e-4,PPW,1.394961545576859e-5,0.9105,0.03949999999999998,0.9109
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,7.463224918980348e-4,PPW,2.989449560906809e-5,0.8973,0.05269999999999997,0.8976
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.03646026958428305,PPW,0.03342995844335673,0.9025,0.04749999999999999,0.8896
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.3035321317014306,OPW,0.29635533172650164,0.8788,0.07119999999999993,0.792
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.3035321317014306,MOPW,0.29635533172650164,0.8788,0.07119999999999993,0.792
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.3022048754100082,OPW,0.2813777326626932,0.877,0.07299999999999995,0.7607
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.3022048754100082,MOPW,0.2813777326626932,0.877,0.07299999999999995,0.7607
Pearson,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.29509744910188507,PPW,0.24755671379500038,0.8906,0.05940000000000001,0.6734
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.10855073650778706,no_weight,0.10855073650778706,0.8689,0.08109999999999995,0.8674
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.08938054766039766,OPW,0.08402821879719627,0.8835,0.0665,0.8815
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.08938054766039766,MOPW,0.08402821879719627,0.8835,0.0665,0.8815
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.09116823302454596,OPW,0.11858315201266545,0.8702,0.07979999999999998,0.8747
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.09116823302454596,MOPW,0.11858315201266545,0.8702,0.07979999999999998,0.8747
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.10659491350720593,OPW,0.09000575274570494,0.8784,0.0716,0.8798
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.10659491350720593,MOPW,0.09000575274570494,0.8784,0.0716,0.8798
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.4933990071000003,OPW,0.4595540181386557,0.875,0.07499999999999996,0.8725
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.4933990071000003,MOPW,0.4595540181386557,0.875,0.07499999999999996,0.8725
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.39812201440272504,PPW,0.38517232853109445,0.9011,0.048899999999999944,0.7742
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.40144653552974946,PPW,0.39488397650369944,0.8955,0.05449999999999999,0.799
Pearson,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.38942295188380144,PPW,0.39975108955791805,0.8903,0.059699999999999975,0.833
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.00245721773328369,PPW,-9.155532642334522e-4,0.9212,0.028799999999999937,0.9204
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,-7.43056826832932e-4,PPW,0.008358439505044482,0.9134,0.036599999999999966,0.9139
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,7.463224918980348e-4,PPW,4.2788553918357233e-4,0.9164,0.03359999999999996,0.9166
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.03646026958428305,PPW,0.029292139690233785,0.9136,0.03639999999999999,0.901
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.3035321317014306,MOPW,0.28120014107122104,0.8672,0.08279999999999998,0.7305
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.3022048754100082,no_weight,0.3022048754100082,0.8618,0.08819999999999995,0.8271
Pearson,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.29509744910188507,OPW,0.2901278572218532,0.8696,0.08039999999999992,0.7583
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.10855073650778706,OPW,0.11929012332072454,0.8742,0.07579999999999998,0.8704
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.08938054766039766,OPW,0.09692297743102034,0.8786,0.07139999999999991,0.8811
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.09116823302454596,PPW,0.1279703059592532,0.883,0.06699999999999995,0.8922
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.10659491350720593,PPW,0.13601871530120366,0.8909,0.05909999999999993,0.8852
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.4933990071000003,CW,0.49340541618168304,0.8702,0.07979999999999998,0.8731
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,OPW,0.37183923315299067,0.877,0.07299999999999995,0.7219
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.40144653552974946,no_weight,0.40144653552974946,0.8597,0.09029999999999994,0.8349
Pearson,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,OPW,0.3605593899812606,0.8727,0.07729999999999992,0.7119
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.00245721773328369,PPW,-9.067987731024051e-4,0.9201,0.029899999999999927,0.9203
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,-7.43056826832932e-4,PPW,-0.010061388822245958,0.9115,0.03849999999999998,0.9112
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,7.463224918980348e-4,PPW,3.7500672565724777e-4,0.9181,0.03189999999999993,0.9184
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.03646026958428305,PPW,0.006950245861010746,0.9033,0.046699999999999964,0.9135
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.3035321317014306,no_weight,0.3035321317014306,0.8632,0.08679999999999999,0.8263
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.3022048754100082,no_weight,0.3022048754100082,0.8618,0.08819999999999995,0.8271
Pearson,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.29509744910188507,OPW,0.27073219819324396,0.858,0.09199999999999997,0.7258
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.10855073650778706,OPW,0.12001835771052895,0.8751,0.07489999999999997,0.8714
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.08938054766039766,OPW,0.07897663821739544,0.8822,0.06779999999999997,0.8803
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.09116823302454596,PPW,0.13363644803471222,0.8824,0.0676,0.8944
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.10659491350720593,PPW,0.11826329108040991,0.9071,0.04289999999999994,0.9032
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.4933990071000003,CW,0.49340541618168304,0.8702,0.07979999999999998,0.8731
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,OPW,0.3656068806543387,0.8726,0.07739999999999991,0.7242
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.40144653552974946,no_weight,0.40144653552974946,0.8597,0.09029999999999994,0.8349
Pearson,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,PPW,0.3259177331568749,0.8746,0.07539999999999991,0.5181
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0,0,0,0,-0.00245721773328369,PPW,-0.0013270428119553721,0.921,0.028999999999999915,0.9209
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0,0,4,0,-7.43056826832932e-4,PPW,-0.026485041842347654,0.9074,0.04259999999999997,0.907
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0,4,0,0,7.463224918980348e-4,PPW,3.924918312721201e-4,0.9054,0.04459999999999997,0.9056
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0,4,4,0,0.03646026958428305,PPW,0.008502670864577424,0.8981,0.051899999999999946,0.9041
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.3035321317014306,MOPW,0.26359692334879653,0.8657,0.08429999999999993,0.7413
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.3022048754100082,OPW,0.29959587429993706,0.8815,0.0685,0.8274
Pearson,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.29509744910188507,PPW,0.23340048890682702,0.8849,0.06509999999999994,0.6766
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.10855073650778706,no_weight,0.10855073650778706,0.8689,0.08109999999999995,0.8674
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.08938054766039766,PPW,0.12135451402430256,0.8957,0.054299999999999904,0.9019
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.09116823302454596,OPW,0.10557836654429543,0.8712,0.07879999999999998,0.8744
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.10659491350720593,PPW,0.13089033261025695,0.8931,0.05689999999999995,0.8905
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.4933990071000003,MOPW,0.44919616897225106,0.8787,0.07129999999999992,0.874
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,PPW,0.3526365287793368,0.8928,0.05719999999999992,0.6747
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.40144653552974946,PPW,0.39122788702619155,0.8969,0.053099999999999925,0.817
Pearson,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,PPW,0.3871336774401081,0.8903,0.059699999999999975,0.8267
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0,0,0,0,-0.00245721773328369,PPW,-0.0015554621902950751,0.9115,0.03849999999999998,0.9108
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0,0,4,0,-7.43056826832932e-4,PPW,-8.786322891646919e-4,0.9035,0.046499999999999986,0.904
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,7.463224918980348e-4,PPW,4.292779278291927e-4,0.9037,0.04630000000000001,0.9037
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.03646026958428305,PPW,0.033723692459039604,0.9029,0.04709999999999992,0.8915
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.3035321317014306,OPW,0.28186482129608237,0.88,0.06999999999999995,0.762
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.3035321317014306,MOPW,0.28186482129608237,0.88,0.06999999999999995,0.762
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.3022048754100082,OPW,0.2956117498186581,0.8723,0.07769999999999999,0.7916
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.3022048754100082,MOPW,0.2956117498186581,0.8723,0.07769999999999999,0.7916
Pearson,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.29509744910188507,PPW,0.24721063812968813,0.8891,0.060899999999999954,0.6759
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.10855073650778706,no_weight,0.10855073650778706,0.8689,0.08109999999999995,0.8674
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.08938054766039766,CW,0.048401769253172994,0.8747,0.07529999999999992,0.8696
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.09116823302454596,OPW,0.08567473201111422,0.872,0.07799999999999996,0.8724
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.09116823302454596,MOPW,0.08567473201111422,0.872,0.07799999999999996,0.8724
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.10659491350720593,OPW,0.08915990350042315,0.8754,0.0746,0.8753
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.10659491350720593,MOPW,0.08915990350042315,0.8754,0.0746,0.8753
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.4933990071000003,OPW,0.4597113847627336,0.8793,0.07069999999999999,0.8738
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.4933990071000003,MOPW,0.4597113847627336,0.8793,0.07069999999999999,0.8738
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.39812201440272504,PPW,0.39266716456760553,0.8973,0.05269999999999997,0.7919
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.40144653552974946,PPW,0.38548066890517596,0.9026,0.0474,0.7749
Pearson,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.38942295188380144,PPW,0.3991330630281717,0.8843,0.06569999999999998,0.8284
Pearson,L_Y_sev__K_X_sev,20,0,0,0,0,0,-0.00245721773328369,PPW,-0.0011256128814059337,0.9272,0.02279999999999993,0.9262
Pearson,L_Y_sev__K_X_sev,20,0,0,0,4,0,-7.43056826832932e-4,PPW,-2.818060914371931e-4,0.9226,0.02739999999999998,0.9229
Pearson,L_Y_sev__K_X_sev,20,0,0,4,0,0,7.463224918980348e-4,PPW,-1.9921049983431566e-4,0.9173,0.03269999999999995,0.9171
Pearson,L_Y_sev__K_X_sev,20,0,0,4,4,0,0.03646026958428305,PPW,0.01821438030893789,0.9117,0.0383,0.911
Pearson,L_Y_sev__K_X_sev,20,0,0.5,0,0,0.4,0.3831791367499273,CW,0.38314903262213795,0.8734,0.0766,0.8823
Pearson,L_Y_sev__K_X_sev,20,0,0.5,0,4,0.4,0.3035321317014306,no_weight,0.3035321317014306,0.8632,0.08679999999999999,0.8263
Pearson,L_Y_sev__K_X_sev,20,0,0.5,4,0,0.4,0.3022048754100082,no_weight,0.3022048754100082,0.8618,0.08819999999999995,0.8271
Pearson,L_Y_sev__K_X_sev,20,0,0.5,4,4,0.4,0.29509744910188507,OPW,0.27917353960193136,0.8796,0.07039999999999991,0.7498
Pearson,L_Y_sev__K_X_sev,20,0.5,0,0,0,0.1,0.10855073650778706,PPW,0.1434352963882187,0.8964,0.05359999999999998,0.8862
Pearson,L_Y_sev__K_X_sev,20,0.5,0,0,4,0.1,0.08938054766039766,PPW,0.12122247326026943,0.9031,0.04689999999999994,0.9115
Pearson,L_Y_sev__K_X_sev,20,0.5,0,4,0,0.1,0.09116823302454596,PPW,0.12289778257039553,0.9022,0.047799999999999954,0.9082
Pearson,L_Y_sev__K_X_sev,20,0.5,0,4,4,0.1,0.10659491350720593,PPW,0.11967037685942557,0.9115,0.03849999999999998,0.9089
Pearson,L_Y_sev__K_X_sev,20,0.5,0.5,0,0,0.5,0.4933990071000003,CW,0.49340541618168304,0.8702,0.07979999999999998,0.8731
Pearson,L_Y_sev__K_X_sev,20,0.5,0.5,0,4,0.5,0.39812201440272504,CW,0.4153687644344479,0.863,0.08699999999999997,0.8679
Pearson,L_Y_sev__K_X_sev,20,0.5,0.5,4,0,0.5,0.40144653552974946,OPW,0.3412918129685266,0.8614,0.0885999999999999,0.6461
Pearson,L_Y_sev__K_X_sev,20,0.5,0.5,4,4,0.5,0.38942295188380144,OPW,0.34109188255593215,0.8751,0.07489999999999997,0.6865
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.018488362871243315,0.929,0.020999999999999908,0.926
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.006124114309450819,0.9311,0.018899999999999917,0.9319
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.006434070793053202,0.9325,0.01749999999999996,0.9317
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.07734190081862875,0.9246,0.025399999999999978,0.9259
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06163503996631391,0.9186,0.031399999999999983,0.9041
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06188501778627723,0.9251,0.024899999999999922,0.9079
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06633445110735037,0.9313,0.01869999999999994,0.9149
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.017622147912684346,0.9215,0.02849999999999997,0.924
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.006647312339675475,0.9337,0.01629999999999998,0.9332
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.03072272976427218,0.9287,0.021299999999999986,0.9031
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.18176310298820816,0.9146,0.03539999999999999,0.3089
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08139692732834006,0.9354,0.014599999999999946,0.9373
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.24431016144646855,0.9244,0.025599999999999956,0.1734
Phi,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.21275458973943595,0.9224,0.027599999999999958,0.1461
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.02353173701801678,0.9236,0.02639999999999998,0.9259
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.00932254582777538,0.9362,0.013799999999999923,0.9361
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.05487973872540358,0.9224,0.027599999999999958,0.8792
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.19280831721692068,0.9183,0.03169999999999995,0.4465
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.19698354776998983,0.9174,0.03259999999999996,0.4121
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.19600643330473938,0.9223,0.027699999999999947,0.3936
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07525993144599707,0.9167,0.033299999999999996,0.9244
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,MOPW,0.06631335543919768,0.9126,0.03739999999999999,0.9088
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3280825903105576,0.9179,0.032099999999999906,0.5726
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.22485330319606653,0.9168,0.03320000000000001,0.1357
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-8.700360176723128e-4,0.9327,0.017299999999999982,0.9335
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-9.840971423994997e-6,0.9319,0.018100000000000005,0.9321
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.013080144623594091,0.9289,0.021100000000000008,0.9285
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.034778982512256515,0.9245,0.025499999999999967,0.9061
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
