correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_true,mean_estimate,coverage_true,coverage_true_dist,coverage_obs
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.25094208321597083,0.7033,0.24669999999999992,0.8665
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.12641713445848632,0.9198,0.030200000000000005,0.8729
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07525993144599707,0.9244,0.025599999999999956,0.9167
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.10790503614369264,0.9122,0.037799999999999945,0.8695
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.10392476896891172,0.9234,0.026599999999999957,0.9075
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.31925796940766,0.6023,0.3477,0.8302
Phi,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.2837505516814035,0.4928,0.45719999999999994,0.8734
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-8.700360176723128e-4,0.9335,0.01649999999999996,0.9327
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-9.840971423994997e-6,0.9321,0.017899999999999916,0.9319
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.013080144623594091,0.9285,0.021499999999999964,0.9289
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10288545641750903,0.9255,0.024499999999999966,0.8887
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.0627115461802721,0.9117,0.0383,0.915
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.08399516869770049,0.9269,0.02310000000000001,0.9003
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06851357232691821,0.9206,0.02939999999999998,0.9293
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-4.969210843049588e-4,0.9328,0.017199999999999993,0.9319
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,4.8187257764391604e-4,0.9349,0.015100000000000002,0.9345
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.014475741088209858,0.926,0.02399999999999991,0.9262
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09460258098554905,0.9304,0.01959999999999995,0.8984
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07049088990911173,0.9208,0.029200000000000004,0.9062
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.09495807319036076,0.9338,0.016199999999999992,0.8655
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08942106657814673,0.9353,0.014699999999999935,0.9192
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.017437458477076406,0.9289,0.021100000000000008,0.9252
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.0054041387662808246,0.933,0.016999999999999904,0.9325
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10871054119207879,0.9359,0.014100000000000001,0.8745
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.10494053745001176,0.9359,0.014100000000000001,0.8422
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07303028814529747,0.9324,0.01759999999999995,0.9136
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08215205898517756,0.9322,0.017799999999999927,0.9289
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.019440953042911102,0.92490000000000006,0.0250999999999999,0.9282
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9106,0.03939999999999999,0.9111
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,-0.03012679864816001,0.9148,0.03520000000000001,0.7947
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.07683582023495981,0.9262,0.023799999999999932,0.92
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.8986,0.0514,0.9152
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9051,0.04489999999999994,0.9161
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.025666495719388945,0.9257,0.02429999999999999,0.9287
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9106,0.03939999999999999,0.9111
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,PPW,-0.036262682331547044,0.9093,0.04069999999999996,0.849
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08067320022675968,0.9235,0.026499999999999968,0.9208
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.043750297547697686,0.8989,0.05109999999999992,0.9303
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.04597528708618652,0.91,0.039999999999999925,0.9237
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017464246425560827,0.9332,0.016799999999999926,0.9331
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-2.271820791933467e-4,0.933,0.016999999999999904,0.9333
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.013966695000725097,0.9264,0.023599999999999954,0.9264
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.0065998136636228645,0.9266,0.023399999999999976,0.9097
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10269787412519193,0.9261,0.02389999999999992,0.8918
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07907062110027643,0.9291,0.02089999999999992,0.9041
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06403577979564269,0.9264,0.023599999999999954,0.9195
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.05811475225842611,0.9189,0.031099999999999905,0.9301
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011504508388772202,0.9375,0.012499999999999956,0.9383
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.5274757684466047e-4,0.9322,0.017799999999999927,0.9325
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.015190281571077208,0.9294,0.02059999999999995,0.9299
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,PPW,-0.0021643682621905677,0.9288,0.021199999999999997,0.8826
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09427236368272383,0.9291,0.02089999999999992,0.8965
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.08012569299203397,0.9298,0.020199999999999996,0.895
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06692295280275605,0.9225,0.02749999999999997,0.9178
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06443753005286014,0.9186,0.031399999999999983,0.929
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.02298946713926347,0.9294,0.02059999999999995,0.9273
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.008649531842056205,0.9308,0.019199999999999995,0.9308
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.1260417433663425,0.9205,0.02949999999999997,0.8717
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,MOPW,0.09941752729518305,0.9154,0.034599999999999964,0.8814
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07569997420726804,0.9265,0.023499999999999965,0.9176
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.10329499777022066,0.9183,0.03169999999999995,0.9043
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.31651889065959155,0.5882,0.3618,0.8323
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.28381632791152855,0.4904,0.45959999999999995,0.8702
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.025434712418067797,0.92490000000000006,0.0250999999999999,0.9273
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9106,0.03939999999999999,0.9111
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,-0.03589456826687339,0.9077,0.042300000000000004,0.846
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08035481472241796,0.9291,0.02089999999999992,0.9211
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.04333519859928255,0.9015,0.04849999999999999,0.925
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9051,0.04489999999999994,0.9161
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.03384440963908371,0.9204,0.02959999999999996,0.923
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9106,0.03939999999999999,0.9111
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,OPW,-0.004644659780267808,0.9107,0.0393,0.9005
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.2348987304695675,0.7655,0.1845,0.9099
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.21164140753041805,0.7004,0.24959999999999993,0.9039
